poolname;year;sample;pool;island;water_VIP;magna_VIP;pulex_VIP;longispina_VIP;water_DE;magna_DE;longispina_DE;pulex_DE
G-51;2012;1;51;G;y;0;0;0;y;0;0;0
G-51;2012;2;51;G;y;0;0;0;y;0;0;0
G-52;2009;1;52;G;y;0;0;0;y;0;0;0
G-52;2009;2;52;G;y;0;0;0;y;0;0;0
G-52;2010;1;52;G;y;0;0;0;y;0;0;0
G-52;2011;1;52;G;y;0;0;0;y;0;0;0
G-52;2011;2;52;G;y;0;0;0;y;0;0;0
G-52;2012;1;52;G;y;0;0;0;y;0;0;0
G-52;2012;2;52;G;y;0;0;0;y;0;0;0
G-53;2009;1;53;G;y;0;0;0;y;0;0;0
G-53;2009;2;53;G;y;0;0;0;y;0;0;0
G-53;2010;1;53;G;y;0;0;0;y;0;0;0
G-53;2011;1;53;G;y;0;0;0;y;0;0;0
G-53;2011;2;53;G;y;0;0;0;y;0;0;0
G-53;2012;1;53;G;y;0;0;0;y;0;0;0
G-53;2012;2;53;G;y;0;0;0;y;0;0;0
G-57;2009;1;57;G;y;0;0;0;y;0;0;0
G-57;2009;2;57;G;y;0;0;1;y;0;1;0
G-57;2010;1;57;G;y;0;0;1;y;0;1;0
G-57;2011;1;57;G;y;0;0;1;y;0;1;0
G-57;2011;2;57;G;y;0;0;1;y;0;1;0
G-57;2012;1;57;G;y;0;0;1;y;0;1;0
G-57;2012;2;57;G;y;0;0;1;y;0;1;0
G-59;2009;1;59;G;y;0;0;0;y;0;0;0
G-59;2009;2;59;G;y;0;0;0;y;0;0;0
G-59;2010;1;59;G;y;0;0;0;y;0;0;0
G-59;2011;1;59;G;y;0;0;0;y;0;0;0
G-59;2011;2;59;G;y;0;0;0;y;0;0;0
G-59;2012;1;59;G;y;0;0;0;y;0;0;0
G-59;2012;2;59;G;y;0;0;0;y;0;0;0
G-5A;2009;1;5A;G;y;0;0;0;y;1;0;0
G-5A;2010;1;5A;G;y;0;0;0;y;1;0;0
G-5A;2011;1;5A;G;y;0;0;0;n;NA;NA;NA
G-5A;2011;2;5A;G;y;0;0;0;y;0;0;0
G-5A;2012;1;5A;G;y;0;0;0;y;0;0;0
G-5A;2012;2;5A;G;y;0;0;0;y;0;0;0
G-6;2009;1;6;G;y;0;0;0;y;0;0;0
G-6;2009;2;6;G;y;1;0;0;y;0;0;0
G-6;2010;1;6;G;y;0;0;0;y;0;0;0
G-6;2011;1;6;G;y;0;0;0;n;NA;NA;NA
G-6;2011;2;6;G;y;0;0;0;y;0;0;0
G-6;2012;1;6;G;y;0;0;0;y;0;0;0
G-6;2012;2;6;G;y;0;0;0;y;0;0;0
G-64;2009;1;64;G;y;1;0;0;y;1;0;0
G-64;2009;2;64;G;y;1;0;0;y;0;0;0
G-64;2010;1;64;G;y;1;0;0;y;0;0;0
G-64;2011;1;64;G;y;0;0;0;y;0;0;0
G-64;2011;2;64;G;y;0;0;0;y;0;0;0
G-64;2012;1;64;G;y;0;0;0;y;0;0;0
G-64;2012;2;64;G;y;0;0;0;y;0;0;0
G-65;2009;1;65;G;y;0;0;0;y;0;0;0
G-65;2009;2;65;G;y;0;0;0;y;0;0;0
G-65;2010;1;65;G;y;0;0;0;y;0;0;0
G-65;2011;1;65;G;y;0;0;0;y;0;0;0
G-65;2011;2;65;G;y;0;0;0;y;0;0;0
G-65;2012;1;65;G;y;0;0;0;y;0;0;0
G-65;2012;2;65;G;y;0;0;0;y;0;0;0
G-66;2009;1;66;G;y;1;0;0;y;1;0;0
G-66;2009;2;66;G;y;1;0;0;y;0;0;0
G-66;2010;1;66;G;y;0;0;0;y;0;0;0
G-66;2011;1;66;G;y;0;0;0;y;0;0;0
G-66;2011;2;66;G;y;0;0;0;y;0;0;0
G-66;2012;1;66;G;y;0;0;0;y;0;0;0
G-66;2012;2;66;G;y;0;0;0;y;0;0;0
G-67;2009;1;67;G;y;0;0;0;y;1;0;0
G-67;2009;2;67;G;y;0;0;0;y;0;0;0
G-67;2010;1;67;G;y;0;0;0;y;0;0;0
G-67;2011;1;67;G;y;1;0;0;y;1;0;0
G-67;2011;2;67;G;y;0;0;0;y;0;0;0
G-67;2012;1;67;G;y;0;0;0;y;0;0;0
G-67;2012;2;67;G;y;0;0;0;y;0;0;0
G-7;2009;1;7;G;y;0;0;0;y;0;0;0
G-7;2009;2;7;G;y;1;0;0;y;1;0;0
G-7;2010;1;7;G;y;0;0;0;y;0;0;0
G-7;2011;1;7;G;y;0;0;0;n;NA;NA;NA
G-7;2011;2;7;G;y;1;0;0;y;1;0;0
G-7;2012;1;7;G;y;0;0;0;y;0;0;0
G-7;2012;2;7;G;y;0;0;0;y;0;0;0
G-70;2009;1;70;G;y;0;0;0;y;0;0;0
G-70;2009;2;70;G;y;0;0;0;y;0;0;0
G-70;2010;1;70;G;y;0;0;0;y;0;0;0
G-70;2011;1;70;G;y;0;0;0;y;0;0;0
G-70;2011;2;70;G;y;0;0;0;y;0;0;0
G-70;2012;1;70;G;y;0;0;0;y;0;0;0
G-70;2012;2;70;G;y;0;0;0;y;0;0;0
G-72;2009;1;72;G;y;0;0;0;y;0;0;0
G-72;2009;2;72;G;y;0;0;0;y;0;0;0
G-72;2010;1;72;G;y;0;0;0;y;0;0;0
G-72;2011;1;72;G;y;0;0;0;y;0;0;0
G-72;2011;2;72;G;y;0;0;0;y;0;0;0
G-72;2012;1;72;G;y;0;0;0;y;0;0;0
G-72;2012;2;72;G;y;0;0;0;y;0;0;0
G-73;2009;1;73;G;y;1;0;0;y;1;0;0
G-73;2009;2;73;G;y;1;0;0;y;1;0;0
G-73;2010;1;73;G;y;0;0;0;y;0;0;0
G-73;2011;1;73;G;y;1;0;0;y;1;0;0
G-73;2011;2;73;G;y;1;0;0;y;1;0;0
G-73;2012;1;73;G;y;0;0;0;y;0;0;0
G-73;2012;2;73;G;y;0;0;0;y;0;0;0
G-74;2009;1;74;G;y;0;0;0;y;0;0;0
G-74;2009;2;74;G;y;0;0;0;y;1;0;0
G-74;2010;1;74;G;y;0;0;0;y;0;0;0
G-74;2011;1;74;G;y;0;0;0;y;0;0;0
G-74;2011;2;74;G;y;0;0;0;y;1;0;0
G-74;2012;1;74;G;y;0;0;0;y;0;0;0
G-74;2012;2;74;G;y;0;0;0;y;0;0;0
G-75;2009;1;75;G;y;0;0;0;y;0;0;0
G-75;2009;2;75;G;y;0;0;0;y;0;0;0
G-75;2010;1;75;G;y;0;0;0;y;0;0;0
G-75;2011;1;75;G;y;0;0;0;y;0;0;0
G-75;2011;2;75;G;y;0;0;0;y;0;0;0
G-75;2012;1;75;G;y;0;0;0;y;0;0;0
G-75;2012;2;75;G;y;0;0;0;y;0;0;0
G-76;2009;1;76;G;y;0;0;0;y;0;0;0
G-76;2009;2;76;G;y;0;0;0;y;0;0;0
G-76;2010;1;76;G;y;0;0;0;y;0;0;0
G-76;2011;1;76;G;y;0;0;0;y;0;0;0
G-76;2011;2;76;G;y;0;0;0;y;0;0;0
G-76;2012;1;76;G;y;0;0;0;y;0;0;0
G-76;2012;2;76;G;y;0;0;0;y;0;0;0
G-77;2009;1;77;G;y;0;0;0;y;0;0;0
G-77;2009;2;77;G;y;0;0;0;y;0;0;0
G-77;2010;1;77;G;y;0;0;0;y;0;0;0
G-77;2011;1;77;G;y;0;0;0;y;0;0;0
G-77;2011;2;77;G;y;0;0;0;y;0;0;0
G-77;2012;1;77;G;y;0;0;0;y;0;0;0
G-77;2012;2;77;G;y;0;0;0;y;0;0;0
G-78;2009;1;78;G;y;0;0;0;y;0;0;0
G-78;2009;2;78;G;y;0;0;0;y;0;0;0
G-78;2010;1;78;G;y;0;0;0;y;0;0;0
G-78;2011;1;78;G;y;0;0;0;y;0;0;0
G-78;2011;2;78;G;y;0;0;0;y;0;0;0
G-78;2012;1;78;G;y;0;0;0;y;0;0;0
G-78;2012;2;78;G;y;0;0;0;y;0;0;0
G-79;2009;1;79;G;y;0;0;0;y;0;0;0
G-79;2009;2;79;G;y;0;0;0;y;0;0;0
G-79;2010;1;79;G;y;0;0;0;y;0;0;0
G-79;2011;1;79;G;y;0;0;0;y;0;0;0
G-79;2011;2;79;G;y;0;0;0;y;0;0;0
G-79;2012;1;79;G;y;0;0;0;y;0;0;0
G-79;2012;2;79;G;y;0;0;0;y;0;0;0
G-8;2009;1;8;G;y;0;0;0;y;0;0;0
G-8;2009;2;8;G;y;1;0;0;y;1;0;0
G-8;2010;1;8;G;y;0;0;0;y;0;0;0
G-8;2011;1;8;G;y;0;0;0;y;0;0;0
G-8;2011;2;8;G;y;1;0;0;y;1;0;0
G-8;2012;1;8;G;y;0;0;0;y;0;0;0
G-8;2012;2;8;G;y;0;0;0;y;0;0;0
G-80;2009;1;80;G;y;0;0;0;y;0;0;0
G-80;2009;2;80;G;y;0;0;0;y;0;0;0
G-80;2010;1;80;G;y;0;0;0;y;0;0;0
G-80;2011;1;80;G;y;0;0;0;y;0;0;0
G-80;2011;2;80;G;y;0;0;0;y;0;0;0
G-80;2012;1;80;G;y;0;0;0;y;0;0;0
G-80;2012;2;80;G;y;0;0;0;y;0;0;0
G-81;2009;1;81;G;y;0;0;0;y;0;0;0
G-81;2009;2;81;G;y;0;0;0;y;0;0;0
G-81;2010;1;81;G;y;0;0;0;y;0;0;0
G-81;2011;1;81;G;y;0;0;0;y;0;0;0
G-81;2011;2;81;G;y;0;0;0;y;0;0;0
G-81;2012;1;81;G;y;0;0;0;y;0;0;0
G-81;2012;2;81;G;y;0;0;0;y;0;0;0
G-89;2009;1;89;G;y;0;0;0;y;0;0;0
G-89;2009;2;89;G;y;0;0;0;y;0;0;0
G-89;2010;1;89;G;y;0;0;0;y;0;0;0
G-89;2011;1;89;G;y;0;0;0;y;0;0;0
G-89;2011;2;89;G;y;0;0;0;y;0;0;0
G-89;2012;1;89;G;y;0;0;0;y;0;0;0
G-89;2012;2;89;G;y;0;0;0;y;0;0;0
G-9;2009;1;9;G;y;0;0;0;y;0;0;0
G-9;2009;2;9;G;y;0;0;0;y;1;0;0
G-9;2010;1;9;G;y;0;0;0;y;0;0;0
G-9;2011;1;9;G;y;0;0;0;y;0;0;0
G-9;2011;2;9;G;y;0;0;0;y;0;0;0
G-9;2012;1;9;G;y;0;0;0;y;0;0;0
G-9;2012;2;9;G;y;0;0;0;y;0;0;0
G-90;2009;1;90;G;y;0;0;1;y;0;0;0
G-90;2009;2;90;G;y;0;0;1;y;0;1;0
G-90;2010;1;90;G;y;0;0;1;y;0;1;0
G-90;2011;1;90;G;y;0;0;1;y;0;1;0
G-90;2011;2;90;G;y;0;0;1;y;0;1;0
G-90;2012;1;90;G;y;0;0;1;y;0;1;0
G-90;2012;2;90;G;y;0;0;1;y;0;1;0
G-91;2009;1;91;G;y;0;0;0;y;0;0;0
G-91;2009;2;91;G;y;0;0;0;y;0;0;0
G-91;2010;1;91;G;y;0;0;1;y;0;0;0
G-91;2011;1;91;G;y;0;0;0;y;0;0;0
G-91;2011;2;91;G;y;0;0;0;y;0;0;0
G-91;2012;1;91;G;y;0;0;0;y;0;0;0
G-91;2012;2;91;G;y;0;0;0;y;0;0;0
G-92;2009;1;92;G;y;0;0;0;n;NA;NA;NA
G-92;2009;2;92;G;y;0;0;0;y;0;0;0
G-92;2010;1;92;G;y;0;0;0;y;0;1;0
G-92;2011;1;92;G;y;0;0;0;n;NA;NA;NA
G-92;2011;2;92;G;y;0;0;1;y;0;1;0
G-92;2012;1;92;G;y;0;0;0;y;0;0;0
G-92;2012;2;92;G;y;0;0;0;y;0;0;0
G-93;2009;1;93;G;y;0;0;1;y;0;1;0
G-93;2009;2;93;G;y;0;0;1;y;0;1;0
G-93;2010;1;93;G;y;0;0;1;y;0;1;0
G-93;2011;1;93;G;y;1;0;1;y;0;1;0
G-93;2011;2;93;G;y;0;0;1;y;0;1;0
G-93;2012;1;93;G;y;0;0;0;y;0;0;0
G-93;2012;2;93;G;y;0;0;0;y;0;0;0
G-94;2009;1;94;G;y;0;0;0;n;NA;NA;NA
G-94;2009;2;94;G;y;0;0;1;y;0;0;0
G-94;2010;1;94;G;y;0;0;0;y;0;1;0
G-94;2011;1;94;G;y;0;0;0;n;NA;NA;NA
G-94;2011;2;94;G;y;0;0;1;y;0;0;0
G-94;2012;1;94;G;y;0;0;0;y;0;0;0
G-94;2012;2;94;G;y;0;0;1;y;0;1;0
G-95;2009;1;95;G;y;0;0;1;y;0;1;0
G-95;2009;2;95;G;y;0;0;1;y;0;1;0
G-95;2010;1;95;G;y;0;0;1;y;0;1;0
G-95;2011;1;95;G;y;0;0;1;y;0;1;0
G-95;2011;2;95;G;y;0;0;1;y;0;1;0
G-95;2012;1;95;G;y;0;0;1;y;0;1;0
G-95;2012;2;95;G;y;0;0;1;y;0;1;0
G-96;2009;1;96;G;y;0;0;1;y;0;0;0
G-96;2009;2;96;G;y;0;0;1;y;0;0;0
G-96;2010;1;96;G;y;0;0;1;y;0;1;0
G-96;2011;1;96;G;y;0;0;1;y;0;1;0
G-96;2011;2;96;G;y;0;0;1;y;0;1;0
G-96;2012;1;96;G;y;0;0;1;y;0;1;0
G-96;2012;2;96;G;y;0;0;1;y;0;1;0
G-98;2009;1;98;G;y;0;0;0;y;0;0;0
G-98;2009;2;98;G;y;0;0;0;y;0;0;0
G-98;2010;1;98;G;y;0;0;0;y;0;0;0
G-98;2011;1;98;G;y;0;0;0;y;0;0;0
G-98;2011;2;98;G;y;0;0;0;y;0;0;0
G-98;2012;1;98;G;y;0;0;0;y;0;0;0
G-98;2012;2;98;G;y;0;0;0;y;0;0;0
G-99;2009;1;99;G;y;0;0;0;y;0;0;0
G-99;2009;2;99;G;y;0;0;0;y;0;0;0
G-99;2010;1;99;G;y;0;0;0;y;0;0;0
G-99;2011;1;99;G;y;0;0;0;y;0;0;0
G-99;2011;2;99;G;y;0;0;0;y;0;0;0
G-99;2012;1;99;G;y;0;0;0;y;0;0;0
G-99;2012;2;99;G;y;0;0;0;y;0;0;0
K-1;2009;1;1;K;y;0;0;0;y;0;0;0
K-1;2009;2;1;K;y;0;0;0;y;0;0;0
K-1;2010;1;1;K;y;0;0;0;y;0;0;0
K-1;2011;1;1;K;y;0;0;0;y;0;0;0
K-1;2011;2;1;K;y;0;0;0;y;0;0;0
K-1;2012;1;1;K;y;0;0;0;n;NA;NA;NA
K-1;2012;2;1;K;y;0;0;0;y;0;0;0
K-10;2009;1;10;K;y;1;0;0;y;1;0;0
K-10;2009;2;10;K;y;1;0;0;y;1;0;0
K-10;2010;1;10;K;y;1;0;0;y;1;0;0
K-10;2011;1;10;K;y;1;0;0;y;1;0;0
K-10;2011;2;10;K;y;1;0;0;y;1;0;0
K-10;2012;1;10;K;y;1;0;0;y;1;0;0
K-10;2012;2;10;K;y;1;0;0;y;1;0;0
K-11;2009;1;11;K;y;0;0;0;y;1;0;0
K-11;2009;2;11;K;y;1;0;0;y;1;0;0
K-11;2010;1;11;K;y;1;0;0;y;1;0;0
K-11;2011;1;11;K;y;0;0;0;y;1;0;0
K-11;2011;2;11;K;y;1;0;0;y;1;0;0
K-11;2012;1;11;K;y;0;0;0;y;0;0;0
K-11;2012;2;11;K;y;1;0;0;y;1;0;0
K-12;2009;1;12;K;y;1;0;0;y;1;0;0
K-12;2009;2;12;K;y;1;0;0;y;1;0;0
K-12;2010;1;12;K;y;1;0;0;y;1;0;0
K-12;2011;1;12;K;y;1;0;0;y;1;0;0
K-12;2011;2;12;K;y;1;0;0;y;1;0;0
K-12;2012;1;12;K;y;1;0;0;y;1;0;0
K-12;2012;2;12;K;y;1;0;0;y;1;0;0
K-13;2009;1;13;K;y;0;0;0;y;0;0;0
K-13;2009;2;13;K;y;0;0;0;y;0;0;0
K-13;2010;1;13;K;y;1;0;0;y;0;0;0
K-13;2011;1;13;K;y;0;0;0;n;NA;NA;NA
K-13;2011;2;13;K;y;1;0;0;y;1;0;0
K-13;2012;1;13;K;y;0;0;0;n;NA;NA;NA
K-13;2012;2;13;K;y;1;0;0;y;1;0;0
K-14;2009;1;14;K;y;0;0;0;y;0;0;0
K-14;2009;2;14;K;y;1;0;0;y;0;0;0
K-14;2010;1;14;K;y;1;0;0;y;1;0;0
K-14;2011;1;14;K;y;1;0;0;y;0;0;0
K-14;2011;2;14;K;y;1;0;0;y;1;0;0
K-14;2012;1;14;K;y;1;0;0;y;1;0;0
K-14;2012;2;14;K;y;1;0;0;y;1;0;0
K-15;2009;1;15;K;y;0;0;0;y;0;0;0
K-15;2009;2;15;K;y;1;0;0;y;1;0;0
K-15;2010;1;15;K;y;1;0;0;y;1;0;0
K-15;2011;1;15;K;y;0;0;0;y;0;0;0
K-15;2011;2;15;K;y;1;0;0;y;1;0;0
K-15;2012;1;15;K;y;0;0;0;y;0;0;0
K-15;2012;2;15;K;y;0;0;0;y;0;0;0
K-16;2009;1;16;K;y;0;0;0;y;0;0;0
K-16;2009;2;16;K;y;0;0;0;y;0;0;0
K-16;2010;1;16;K;y;1;0;0;y;1;0;0
K-16;2011;1;16;K;y;1;0;0;y;1;0;0
K-16;2011;2;16;K;y;1;0;0;y;1;0;0
K-16;2012;1;16;K;y;1;0;0;y;1;0;0
K-16;2012;2;16;K;y;1;0;0;y;1;0;0
K-18;2009;1;18;K;y;0;0;0;y;0;0;0
K-18;2009;2;18;K;y;0;0;0;y;0;0;0
K-18;2010;1;18;K;y;0;0;0;y;0;0;0
K-18;2011;1;18;K;y;0;0;0;y;0;0;0
K-18;2011;2;18;K;y;0;0;0;y;0;0;0
K-18;2012;1;18;K;y;0;0;0;y;0;0;0
K-18;2012;2;18;K;y;0;0;0;y;0;0;0
K-4;2009;1;4;K;y;0;0;0;y;0;0;0
K-4;2009;2;4;K;y;0;0;0;y;0;0;0
K-4;2010;1;4;K;y;0;0;0;y;0;0;0
K-4;2011;1;4;K;y;0;0;0;y;0;0;0
K-4;2011;2;4;K;y;0;0;0;y;0;0;0
K-4;2012;1;4;K;y;0;0;0;y;0;0;0
K-4;2012;2;4;K;y;0;0;0;y;0;0;0
K-6;2009;1;6;K;y;0;0;0;y;0;0;0
K-6;2009;2;6;K;y;1;0;0;y;1;0;0
K-6;2010;1;6;K;y;1;0;0;y;0;0;0
K-6;2011;1;6;K;y;0;0;0;y;0;0;0
K-6;2011;2;6;K;y;1;0;0;y;1;0;0
K-6;2012;1;6;K;y;0;0;0;y;0;0;0
K-6;2012;2;6;K;y;0;0;0;y;0;0;0
K-7;2009;1;7;K;y;0;0;0;y;0;0;0
K-7;2009;2;7;K;y;1;0;0;y;1;0;0
K-7;2010;1;7;K;y;1;0;0;y;1;0;0
K-7;2011;1;7;K;y;1;0;0;y;1;0;0
K-7;2011;2;7;K;y;1;0;0;y;1;0;0
K-7;2012;1;7;K;y;1;0;0;y;1;0;0
K-7;2012;2;7;K;y;1;0;0;y;1;0;0
K-8;2009;1;8;K;y;1;0;0;y;1;0;0
K-8;2009;2;8;K;y;1;0;0;y;1;0;0
K-8;2010;1;8;K;y;1;0;0;y;1;0;0
K-8;2011;1;8;K;y;1;0;0;y;1;0;0
K-8;2011;2;8;K;y;1;0;0;y;1;0;0
K-8;2012;1;8;K;y;1;0;0;y;1;0;0
K-8;2012;2;8;K;y;1;0;0;y;1;0;0
K-9;2009;1;9;K;y;0;0;0;y;0;0;0
K-9;2009;2;9;K;y;1;0;0;y;1;0;0
K-9;2010;1;9;K;y;0;0;0;y;1;0;0
K-9;2011;1;9;K;y;0;0;0;y;1;0;0
K-9;2011;2;9;K;y;1;0;0;y;1;0;0
K-9;2012;1;9;K;y;0;0;0;y;0;0;0
K-9;2012;2;9;K;y;1;0;0;y;1;0;0
LA-1;2009;1;1;LA;y;0;0;0;y;0;0;0
LA-1;2009;2;1;LA;y;0;0;0;y;0;0;0
LA-1;2010;1;1;LA;y;0;0;0;y;0;0;0
LA-1;2011;1;1;LA;y;0;0;0;y;1;0;0
LA-1;2011;2;1;LA;y;1;0;0;y;0;0;0
LA-1;2012;1;1;LA;y;0;0;0;y;0;0;0
LA-1;2012;2;1;LA;y;0;0;0;y;0;0;0
LA-10;2009;1;10;LA;y;1;0;0;y;1;0;0
LA-10;2009;2;10;LA;y;1;0;0;y;1;0;0
LA-10;2010;1;10;LA;y;1;0;0;y;1;0;0
LA-10;2011;1;10;LA;y;0;0;0;y;1;0;0
LA-10;2011;2;10;LA;y;0;0;0;y;0;0;0
LA-10;2012;1;10;LA;y;1;0;0;y;1;0;0
LA-10;2012;2;10;LA;y;1;0;0;y;0;0;0
LA-11;2009;1;11;LA;y;0;0;0;y;0;0;0
LA-11;2009;2;11;LA;y;0;0;0;y;0;0;0
LA-11;2010;1;11;LA;y;0;0;0;y;0;0;0
LA-11;2011;1;11;LA;y;1;0;0;n;NA;NA;NA
LA-11;2011;2;11;LA;y;0;0;0;y;0;0;0
LA-11;2012;1;11;LA;y;0;0;0;n;NA;NA;NA
LA-11;2012;2;11;LA;y;0;0;0;y;1;0;0
LA-13;2009;1;13;LA;y;0;0;0;y;0;0;0
LA-13;2009;2;13;LA;y;0;0;0;y;0;0;0
LA-13;2010;1;13;LA;y;0;0;0;y;0;0;0
LA-13;2011;1;13;LA;y;0;0;0;y;0;0;0
LA-13;2011;2;13;LA;y;0;0;0;y;0;0;0
LA-13;2012;1;13;LA;y;0;0;0;y;0;0;0
LA-13;2012;2;13;LA;y;0;0;0;y;0;0;0
LA-16;2009;1;16;LA;y;0;0;0;y;0;0;0
LA-16;2009;2;16;LA;y;0;0;0;y;0;0;0
LA-16;2010;1;16;LA;y;1;0;0;y;1;0;0
LA-16;2011;1;16;LA;y;0;0;0;n;NA;NA;NA
LA-16;2011;2;16;LA;y;0;0;0;y;0;0;0
LA-16;2012;1;16;LA;y;1;0;0;y;1;0;0
LA-16;2012;2;16;LA;y;1;0;0;y;1;0;0
LA-17;2009;1;17;LA;y;0;0;0;y;0;0;0
LA-17;2009;2;17;LA;y;0;0;0;y;0;0;0
LA-17;2010;1;17;LA;y;0;0;0;y;0;0;0
LA-17;2011;1;17;LA;y;1;0;0;y;0;0;0
LA-17;2011;2;17;LA;y;1;0;0;y;1;0;0
LA-17;2012;1;17;LA;y;0;0;0;y;0;0;0
LA-17;2012;2;17;LA;y;0;0;0;y;1;0;0
LA-18;2009;1;18;LA;y;1;0;0;y;1;0;0
LA-18;2009;2;18;LA;y;1;0;0;y;1;0;0
LA-18;2010;1;18;LA;y;1;0;0;y;1;0;0
LA-18;2011;1;18;LA;y;1;0;0;y;1;0;0
LA-18;2011;2;18;LA;y;1;0;0;y;1;0;0
LA-18;2012;1;18;LA;y;1;0;0;y;1;0;0
LA-18;2012;2;18;LA;y;1;0;0;y;0;0;0
LA-19;2009;1;19;LA;y;0;0;0;y;0;0;0
LA-19;2009;2;19;LA;y;1;0;0;y;1;0;0
LA-19;2010;1;19;LA;y;1;0;0;y;1;0;0
LA-19;2011;1;19;LA;y;0;0;0;y;1;0;0
LA-19;2011;2;19;LA;y;1;0;0;y;1;0;0
LA-19;2012;1;19;LA;y;1;0;0;y;1;0;0
LA-19;2012;2;19;LA;y;1;0;0;y;1;0;0
LA-20;2009;1;20;LA;y;0;0;0;y;0;0;0
LA-20;2009;2;20;LA;y;1;0;0;y;1;0;0
LA-20;2010;1;20;LA;y;1;0;0;y;1;0;0
LA-20;2011;1;20;LA;y;1;0;0;n;NA;NA;NA
LA-20;2011;2;20;LA;y;1;0;0;y;1;0;0
LA-20;2012;1;20;LA;y;1;0;0;y;1;0;0
LA-20;2012;2;20;LA;y;1;0;0;y;1;0;0
LA-21;2009;1;21;LA;y;0;0;0;y;0;0;0
LA-21;2009;2;21;LA;y;0;0;0;y;0;0;0
LA-21;2010;1;21;LA;y;0;0;0;y;0;0;0
LA-21;2011;1;21;LA;y;0;0;0;y;0;0;0
LA-21;2011;2;21;LA;y;0;0;0;y;0;0;0
LA-21;2012;1;21;LA;y;0;0;0;y;0;0;0
LA-21;2012;2;21;LA;y;0;0;0;y;0;0;0
LA-22;2009;1;22;LA;y;0;0;0;y;0;0;0
LA-22;2009;2;22;LA;y;0;0;0;y;0;0;0
LA-22;2010;1;22;LA;y;0;0;0;y;0;0;0
LA-22;2011;1;22;LA;y;0;0;0;n;NA;NA;NA
LA-22;2011;2;22;LA;y;0;0;0;y;0;0;0
LA-22;2012;1;22;LA;y;0;0;0;n;NA;NA;NA
LA-22;2012;2;22;LA;y;0;0;0;y;0;0;0
LA-25;2009;1;25;LA;y;0;0;0;y;0;0;0
LA-25;2009;2;25;LA;y;0;0;0;y;0;0;0
LA-25;2010;1;25;LA;y;0;0;0;y;0;0;0
LA-25;2011;1;25;LA;y;0;0;0;y;0;0;0
LA-25;2011;2;25;LA;y;0;0;0;y;0;0;0
LA-25;2012;1;25;LA;y;0;0;0;y;0;0;0
LA-25;2012;2;25;LA;y;0;0;0;y;0;0;0
LA-26;2009;1;26;LA;y;0;0;0;y;0;0;0
LA-26;2009;2;26;LA;y;0;0;0;y;0;0;0
LA-26;2010;1;26;LA;y;0;0;0;y;0;0;0
LA-26;2011;1;26;LA;y;0;0;0;y;0;0;0
LA-26;2011;2;26;LA;y;0;0;0;y;0;0;0
LA-26;2012;1;26;LA;y;0;0;0;y;0;0;0
LA-26;2012;2;26;LA;y;0;0;0;y;0;0;0
LA-27;2009;1;27;LA;y;0;0;0;y;0;0;0
LA-27;2009;2;27;LA;y;0;0;0;y;0;0;0
LA-27;2010;1;27;LA;y;0;0;0;y;0;0;0
LA-27;2011;1;27;LA;y;0;0;0;y;0;0;0
LA-27;2011;2;27;LA;y;0;0;0;y;0;0;0
LA-27;2012;1;27;LA;y;0;0;0;y;0;0;0
LA-27;2012;2;27;LA;y;0;0;0;y;0;0;0
LA-28;2009;1;28;LA;y;0;0;0;y;0;0;0
LA-28;2009;2;28;LA;y;0;0;0;y;0;0;0
LA-28;2010;1;28;LA;y;0;0;0;y;0;0;0
LA-28;2011;1;28;LA;y;0;0;0;n;NA;NA;NA
LA-28;2011;2;28;LA;y;0;0;0;y;0;0;0
LA-28;2012;1;28;LA;y;0;0;0;n;NA;NA;NA
LA-28;2012;2;28;LA;y;0;0;0;y;0;0;0
LA-29;2009;1;29;LA;y;1;0;0;y;1;0;0
LA-29;2009;2;29;LA;y;1;0;0;y;1;0;0
LA-29;2010;1;29;LA;y;1;0;0;y;1;0;0
LA-29;2011;1;29;LA;y;0;0;0;y;1;0;0
LA-29;2011;2;29;LA;y;1;0;0;y;1;0;0
LA-29;2012;1;29;LA;y;1;0;0;y;1;0;0
LA-29;2012;2;29;LA;y;0;0;0;y;0;0;0
LA-3;2009;1;3;LA;y;1;0;1;y;1;1;0
LA-3;2009;2;3;LA;y;0;0;1;y;1;1;0
LA-3;2010;1;3;LA;y;0;0;1;y;0;1;0
LA-3;2011;1;3;LA;y;0;0;1;y;0;1;0
LA-3;2011;2;3;LA;y;0;0;1;y;0;1;0
LA-3;2012;1;3;LA;y;0;0;1;y;0;1;0
LA-3;2012;2;3;LA;y;0;0;1;y;0;1;0
LA-30;2009;1;30;LA;y;0;0;0;y;0;0;0
LA-30;2009;2;30;LA;y;0;0;0;y;0;0;0
LA-30;2010;1;30;LA;y;0;0;0;y;0;0;0
LA-30;2011;1;30;LA;y;0;0;0;n;NA;NA;NA
LA-30;2011;2;30;LA;y;1;0;0;y;0;0;0
LA-30;2012;1;30;LA;y;0;0;0;n;NA;NA;NA
LA-30;2012;2;30;LA;y;0;0;0;y;0;0;0
LA-4;2009;1;4;LA;y;0;0;0;y;0;0;0
LA-4;2009;2;4;LA;y;0;0;0;y;0;0;0
LA-4;2010;1;4;LA;y;0;0;1;y;0;1;0
LA-4;2011;1;4;LA;y;0;0;0;n;NA;NA;NA
LA-4;2011;2;4;LA;y;0;0;0;y;0;0;0
